date,year,price,returns
730167,1999,1241.869995,0.00949844519860576
730168,1999,1224.030029,-0.0144695868336226
730169,1999,1237.280029,0.0107667280311734
730170,1999,1239.219971,0.00156668071617005
730173,1999,1272.140015,0.026218407512423
730174,1999,1271.180054,-0.000754888114387953
730175,1999,1253.410034,-0.0140777812296653
730176,1999,1245.02002,-0.00671625409296883
730177,1999,1238.329956,-0.00538794793244435
730180,1999,1236.160034,-0.00175383417591579
730181,1999,1225.5,-0.00866090401427844
730182,1999,1227.699951,0.00179353630659485
730183,1999,1246.640015,0.0153094838949395
730184,1999,1275.469971,0.0228627712106819
730187,1999,1282.72998,0.00567588822576504
730188,1999,1279.839966,-0.00225556007145844
730189,1999,1286.839966,0.00545453078741698
730190,1999,1297.680054,0.00838852203247509
730191,1999,1294.589966,-0.00238407992978296
730194,1999,1307.26001,0.00973933490997325
730195,1999,1306.380005,-0.000673394215120027
730196,1999,1297.819946,-0.00657406496454183
730197,1999,1316.550049,0.0143288237696124
730198,1999,1299.290039,-0.013196724501193
730201,1999,1297.01001,-0.00175636832653758
730202,1999,1262.140015,-0.0272529182403201
730203,1999,1268.589966,0.00509731580530115
730204,1999,1289.98999,0.0167284379737147
730205,1999,1282.800049,-0.00558923161899738
730208,1999,1310.170044,0.0211117063347732
730209,1999,1300.75,-0.007215912181052
730210,1999,1286.369995,-0.0111167268000756
730211,1999,1293.719971,0.00569747255271125
730215,1999,1321.119995,0.0209580909614031
730216,1999,1317.890015,-0.00244787371068789
730217,1999,1326.890015,0.00680588528190729
730218,1999,1343.97998,0.0127974766831471
730219,1999,1348.349976,0.00324625874916684
730222,1999,1358.630005,0.00759523786014249
730223,1999,1349.819946,-0.00650563254399916
730224,1999,1328.439941,-0.0159659331556474
730225,1999,1322.849976,-0.00421679518882812
730226,1999,1319,-0.0029146081423379
730229,1999,1289.47998,-0.0226348529138765
